TCGA-E2-A14R-01	TCGA-E2-A1LL-01	TCGA-A7-A4SE-01	TCGA-BH-A18V-01	TCGA-AO-A0J6-01	TCGA-C8-A12V-01	TCGA-A7-A6VV-01	TCGA-E2-A1L7-01	TCGA-EW-A1P8-01	TCGA-EW-A1OW-01	TCGA-E2-A150-01	TCGA-S3-AA10-01	TCGA-AR-A256-01	TCGA-C8-A27B-01	TCGA-EW-A3U0-01	TCGA-C8-A26X-01	TCGA-EW-A1OV-01	TCGA-A2-A1G6-01	TCGA-EW-A6SB-01	TCGA-EW-A1PH-01	TCGA-BH-A1FC-01	TCGA-GI-A2C9-01	TCGA-D8-A27M-01	TCGA-AR-A0U4-01	TCGA-A2-A0YE-01	TCGA-GM-A2DH-01	TCGA-BH-A42U-01	TCGA-D8-A1JL-01	TCGA-BH-A1EW-01	TCGA-A8-A08R-01	TCGA-E2-A1LH-01	TCGA-AR-A1AY-01	TCGA-E9-A5FL-01	TCGA-AC-A7VC-01	TCGA-AC-A2QJ-01	TCGA-AR-A0TU-01	TCGA-AO-A0J4-01	TCGA-A2-A0SX-01	TCGA-BH-A18G-01	TCGA-AO-A124-01	TCGA-A2-A0T0-01	TCGA-AO-A12F-01	TCGA-D8-A1XQ-01	TCGA-A2-A3XY-01	TCGA-B6-A400-01	TCGA-BH-A0WA-01	TCGA-BH-A0RX-01	TCGA-BH-A0B3-01	TCGA-A7-A0DA-01	TCGA-D8-A1XK-01	TCGA-BH-A0BG-01	TCGA-E2-A14N-01	TCGA-D8-A27F-01	TCGA-AN-A04D-01	TCGA-A7-A26G-01	TCGA-A1-A0SP-01	TCGA-AC-A2BK-01	TCGA-AO-A128-01	TCGA-AQ-A04J-01	TCGA-A7-A6VY-01	TCGA-LL-A73Y-01	TCGA-AO-A1KR-01	TCGA-C8-A3M7-01	TCGA-A2-A04U-01	TCGA-LL-A5YO-01	TCGA-AN-A0AR-01	TCGA-E2-A1LS-01	TCGA-A2-A0D0-01	TCGA-A2-A3XX-01	TCGA-AC-A2QH-01	TCGA-AN-A0AT-01	TCGA-AO-A0JL-01	TCGA-A2-A3XT-01	TCGA-EW-A1P4-01	TCGA-AR-A0TS-01	TCGA-S3-AA15-01	TCGA-A2-A0D2-01	TCGA-D8-A13Z-01	TCGA-EW-A1PB-01	TCGA-HN-A2NL-01	TCGA-A2-A0T2-01	TCGA-AR-A2LR-01	TCGA-C8-A1HJ-01	TCGA-BH-A1F6-01	TCGA-E2-A158-01	TCGA-BH-A0E0-01	TCGA-AN-A0XU-01	TCGA-A8-A07O-01	TCGA-D8-A147-01	TCGA-C8-A131-01	TCGA-D8-A27H-01	TCGA-B6-A402-01	TCGA-A8-A09X-01	TCGA-E2-A14X-01	TCGA-B6-A3ZX-01	TCGA-D8-A1JF-01	TCGA-AC-A6IW-01	TCGA-AO-A03U-01	TCGA-AO-A129-01	TCGA-D8-A143-01	TCGA-A7-A6VW-01	TCGA-GM-A2DF-01	TCGA-LL-A441-01	TCGA-AN-A0G0-01	TCGA-GM-A2DB-01	TCGA-OL-A6VO-01	TCGA-BH-A0B9-01	TCGA-AR-A5QQ-01	TCGA-A8-A07C-01	TCGA-AN-A0AL-01	TCGA-A2-A0CM-01	TCGA-AR-A1AR-01	TCGA-BH-A0BL-01
CHEK1	4.82017706275992	4.31861595742256	4.072043420798	4.60061158113095	3.61628814572616	4.26288126609478	4.14076384564887	4.10883616583155	5.37586739162132	5.39931917042209	3.27270611045427	4.36162988401934	4.62479562952014	4.05382879993599	3.22858966042856	2.6213215464784	3.01083861512489	2.1428244779381	3.58410888108537	4.17402664023411	4.30520660555545	4.25540278973664	3.14518293904527	4.35678822261242	4.75715937715314	5.338435341171	2.3193786675224	4.51832288599668	3.21087037618472	4.35822497453699	2.91187525185444	5.62857813427361	2.03012897272769	4.17269039143614	2.25777700273662	4.87215249084073	4.08993971062606	3.98835197631159	3.04866568674157	3.90041967039836	4.47655173233944	3.71924895306873	4.39654752678984	4.84012792880966	3.58468847506281	4.62479609795971	3.84436303098731	4.26553412470231	2.55304820313933	4.89271929802953	3.18360860370279	4.7589992229218	5.80390747025714	4.85086548884125	4.47735493855142	4.31187046336191	4.57296850079151	3.48167390632894	3.91839173713427	3.80494331718382	3.16662443457922	3.37690561566005	3.06781075824609	3.3848075331841	3.34665279974728	5.14951007908301	1.39455592961352	4.71211344340341	3.79917659058791	2.4402103999647	4.34525354491876	2.84343962125509	3.77087176488962	4.59351181984385	4.59672285418302	3.39817910076632	5.66309633253787	4.60159877129384	3.5078787014526	4.9726920424209	2.67436816600202	4.8449757439652	4.30435790768147	4.18550315765206	3.76151936831241	2.99753318587887	5.65813795148261	4.83782089612367	4.10250000025625	3.5895282200444	3.35700563831655	4.0334579995026	3.35993403982284	4.51967016405219	3.3851042552386	2.74683355094747	3.34116420944417	1.99914199234176	4.3242250140061	4.85220553152579	4.00259674644498	2.74768835928306	3.85895238337406	5.68437157888691	3.18519804926994	4.46483101954114	4.81839659571649	4.54337759264721	4.7958511232114	4.35575720019028	4.27136161259363	5.11600033329017	4.2080818439131
CHEK2	3.74684408072691	4.30758873206207	4.27802041992538	4.10243297736295	3.79515052050371	4.2947778420434	3.83521075196596	4.37520468601963	4.4561476108486	4.5142257690563	3.80476376579355	3.58357434862746	4.39590756018398	4.69656014404194	3.84648627067124	2.98014311951798	3.70687771338978	3.24180290792887	3.44046145030676	4.1630165037964	4.06702514612138	3.949735597129	3.59197862392976	4.13365652851379	4.10747045658997	4.61116579650503	3.06257145034441	4.06248526606469	3.64711199868168	4.66626194795443	3.15155557201444	5.15891121858042	2.8987039456026	3.46319554247034	3.14958725010443	5.03941081383367	3.6947341880934	3.5508992443431	3.03176782757157	4.1091672780315	3.89468442649082	4.93756595028218	3.7402968616959	3.53805780512614	4.10670332805585	4.48863536404248	4.37156003003753	3.7589709101594	3.2311645858946	5.3993636877398	3.62098637489428	5.52709750646497	5.22002321519103	4.01229174439759	4.92504305632905	3.8502734160171	4.15952382279134	4.15590827154547	4.4130893112286	3.70276418365532	3.10732841224174	4.81385880121367	3.39715476172103	4.69783757018564	3.4595340800795	4.84389667305711	2.90313544861981	4.81935440753875	4.30134631023578	3.67817559810154	4.64221476743769	3.06452278910585	3.67358183645506	3.73373743931593	3.48317579837877	3.68869609704582	5.47632282588326	4.05387879257758	4.01554421570653	3.80128024274665	3.3269039010405	4.07077768165988	4.63424436770187	4.50127449148164	3.99498139746226	3.51256182045659	4.49481083659677	4.38195034232836	4.40116721300797	3.51807409765661	3.04219163532783	4.40007444721155	3.63293974231611	3.95109582712658	3.35687501654185	2.93686465310931	4.51296534927334	2.31880577557192	4.24747250936861	4.21080532631753	4.36358510124871	3.3351699056214	4.05316567619618	4.88768151998048	2.69022549706376	4.01058311880436	4.36853367863186	3.22323755526547	5.01589573829814	4.09326770843177	3.98291788306488	4.42774998823075	3.87605922393557
COP1	5.20022436092269	5.46304692625197	5.64868652760351	6.20730544177547	5.52075036618819	5.49678525864991	5.21025731989035	5.4545884221272	6.48134128305358	6.2981284002378	5.83161756533846	4.54811493824269	6.26590205301627	5.77983418476566	5.57413663425769	5.12663673450849	5.4560309710389	5.75625548684956	5.55842509267188	6.2219137491332	6.17409604305515	5.49536795566742	5.25295540683283	5.5315007508925	6.13960119357376	5.91161747189761	5.04911558136094	6.17399012178971	5.79057533654804	6.31736118296428	5.22815426588634	7.31810464963815	5.48620959455866	5.66435820115074	4.50911980522319	6.66793557208634	5.92655193882778	5.91973063772747	5.95752999728372	6.10374380613686	5.96787552181575	5.82577196388004	6.61919478307784	5.13092606277009	4.98593888121382	5.95708438383995	6.09919137369237	4.70505815851738	5.72634018646532	6.64671468315462	6.19246537969363	5.60104663141998	6.54079056418481	6.57999529733597	6.11188474965187	6.07150130614737	6.70275579261935	6.51249615333905	5.67354951873315	5.58936993992992	5.75470292162409	5.97910179849565	5.61139158061585	5.64938782846341	5.65801695532202	5.38008403598461	5.22810265184723	5.52298520301817	6.29482986822869	5.29117235786431	5.40475051790646	5.00435865676513	5.80046153949921	5.01192665177064	6.18153118014745	5.29508252125197	4.90060264479724	6.6937068235686	5.56051292429396	5.79516145557158	6.62589569025492	5.75709768905415	6.7497879592947	5.63434921245872	5.76060650815786	6.97547155261182	5.69976346236847	5.96276425323136	6.18476577905286	5.14886213367356	5.31617162907261	6.68478809187774	5.29166626591898	6.39634745887597	5.34575424495118	5.63205102893579	5.31342138653552	4.82517582482864	5.72456463511892	6.65846451518477	5.25892037061503	4.52702178689387	5.61277837223319	6.26859503202693	4.64940039957939	6.20934577403621	6.84953606264976	5.1158741230342	6.69750610563237	5.91561247688562	5.83653894462322	6.06456104779132	6.25287986471743
CYCS	6.91984032974484	7.00224718385924	6.1624599953742	6.45053843462864	7.36686975342436	6.42673239355942	6.68948706648495	6.8420999029347	7.11529858057947	6.096133951181	6.37416013362875	7.26791925992984	7.49838987473567	7.35670893229079	5.88436110876555	6.91286057281846	6.25062324242319	6.12199874693671	5.87222081696989	6.93513978075707	6.36757412440038	6.84359703906384	6.32494634103906	6.44726288413109	7.68308968061756	6.13035247766456	5.6059928068619	6.80832314205819	6.77431528979923	6.01258428436889	5.57713781818917	7.13065324493616	6.42842904056446	6.32341565819785	5.99482757158849	7.29545547492031	6.82949301543407	6.12808366547561	6.09379762588702	7.64318678218218	7.44278312472382	6.69976128603469	6.0080843675295	6.40666810847193	6.66638404320771	7.41715630849652	6.86540306936551	5.95091581948461	6.12668354426856	7.0076782108426	6.21896009643563	8.50992886844157	6.41860465427823	6.42747224802676	5.93692294044654	7.11362837807908	7.32248651961034	6.76626157201835	6.34062032148673	7.05996087512911	6.83343360050742	6.47318595230231	6.66987847573272	7.35813199541324	6.82244887557891	6.29016551109366	5.48424907255684	6.70566031949154	6.15471673771788	4.82939080119953	7.71486196067529	5.69475539262882	7.3008799443396	7.88967459979774	6.11511839187607	5.71305333411668	6.37196082481766	6.41153463663297	7.31727049446541	6.89428832090922	6.29877850090485	7.14804050755247	7.23257531794642	7.26581260399357	7.17111162579341	6.63729008158174	7.51943665161961	6.86969036301249	6.56005901529166	6.23855510248109	6.31900986025313	6.29785494774194	7.14701105616486	6.22752085131124	7.00388310626734	6.74299976731988	7.47233472011016	5.68101553791997	7.00699013155224	6.43057209514961	8.17531951892589	6.26042333291048	5.75813646869413	7.42604050452726	7.29494700515046	7.11379224513525	5.8139487870772	6.84995444826951	6.5743053200794	7.58435182469531	7.0382511790884	7.77192214289246	6.06550137565621
DDB2	3.61505722989408	4.19619854857773	4.30933513964849	4.24673535194676	3.64642221983841	4.2384039842011	5.44672228835721	4.28887111674313	3.91682711351079	3.77070581582116	3.37784710544353	3.68372287957837	3.5246155544727	4.78719209742458	4.32511024967002	3.17248527126472	3.2285067014363	4.86779831348784	2.93536751975089	3.30126328667787	3.08384835390329	3.46961783400989	4.28775118405063	3.34893442600651	3.87299361830092	5.0574703064129	4.61106770070492	3.87813754770717	4.04330091922736	3.77558517958971	3.27620946581311	3.6433174381209	3.71979890977224	3.61198655138029	3.53708786020073	3.89993163679803	3.77805623975935	4.10543157682223	4.12499197706556	5.5516155472698	4.03717472846083	3.20493105904446	3.79386890707189	3.73864939712583	4.14117642213823	4.23098202578235	3.20865590158854	4.11150976237412	3.96561295905637	3.79357571720874	4.59434693638157	3.33079994160132	3.98753813125813	3.96861622723586	3.38545685626956	3.12496610595107	4.9555800333556	4.15414357352128	4.04758245424896	4.06588726020838	4.64318553309824	3.20458485773455	3.49479864996885	3.93362114888761	3.92775038594552	3.53074156170164	1.60657755811111	3.95689953268515	3.14394156610694	1.48603115157699	4.15936336010893	1.79624388457344	4.26832293425933	4.5038225069657	4.70132179380512	3.8091650890718	4.37730107238978	4.59901465025476	4.18993306865219	4.33347792095588	3.64062758099373	4.28234055549437	2.67768709613465	4.42717695818322	2.41856876016146	1.88851604142958	4.1495253838981	2.95933725510973	4.2171589831823	3.22939354261857	4.17707327771237	2.94612232790573	3.90000813255528	3.05711924672759	4.51447702736551	2.68214521544438	3.78658856213762	4.12560851428862	4.07005509775195	4.07998697137144	4.16782293956315	4.02463764250375	4.30917897822178	3.05554443758381	2.8588505308726	3.85832521094632	3.68361493915005	4.81550962989394	3.76762111770478	3.97522114216441	3.98479470778715	3.46371089873567	3.52488254576353
EI24	7.61596598761044	7.27165559455838	6.93216644291335	7.08815414297251	6.81414827918544	7.48654324684695	6.54624920925232	6.2461662577415	8.01582119310324	7.83958672730496	6.79448397650676	6.81770354032298	6.90655942316591	6.22151139357857	6.10620199290292	6.56089211428378	6.42480152738808	7.5381531352688	6.96839934242517	7.22459113300457	6.03405979809194	7.79772690476338	6.41536440001747	7.12943994183977	6.28394273867455	8.10309252114387	6.82507422091192	8.18952803706869	7.3446087913523	7.20988760100894	6.63881233665873	8.06695627158079	5.5302753177592	6.75924679971391	6.44453154236622	7.40468602415124	6.88609035750917	6.2089771498952	7.01952514193941	6.20711419914858	7.72202668673285	6.61188563301732	7.58092308718664	7.7390756534747	6.40847928865169	7.16644688638841	7.71482168098624	7.53935026107727	6.113275251344	7.43347137677512	6.86169020916837	7.91375613626822	8.1856570348959	7.70775619947645	8.36165078665279	6.97270896245386	6.73052540566219	6.94143327797042	6.4662608484473	6.52382964270298	6.63212178040567	6.73598681214139	6.84932282869594	6.75906893168854	6.46072126015171	8.29899215505531	5.7519976332096	8.28156930483951	7.33478412197752	5.0955570286141	7.20278679262066	6.44664869181035	7.1965703124195	6.77785133189338	7.05469745160222	6.43743317805856	8.22103877814589	7.09906047772021	6.92999038871105	7.83172842357553	6.5901253079494	7.12581082040565	6.67170944956655	7.76921874090332	6.96519864019149	6.84151914324028	7.80634086949098	7.47837491330034	6.04951864011006	7.19268779833344	7.2190334585775	6.95955054968521	7.64846306001153	7.76968806489344	7.29608764893054	8.53418121633241	6.58369964814031	7.02482165721002	7.00256055402552	7.22314959976215	6.59308162060615	5.22730476071004	7.25150136967193	8.52210719410307	7.23365475982948	7.30062312597696	7.65084594816038	7.55380173525486	7.52409161445335	7.69338093593899	6.42266912329221	7.91871985416271	6.98264707724122
FAS	2.83345136118878	4.94220113513535	4.15632057276091	5.89758774349721	4.22991286978118	5.14637257058431	4.1090050502335	3.54700851613887	4.78335752076932	4.09463383061424	5.00844524643829	4.0838775798642	4.40798594901915	3.3681583687137	4.16618437555682	3.7697925798336	3.90780460835913	5.14687185493336	5.07765488850659	3.29070450947303	4.83109089769281	5.09013839453153	4.79048792819869	6.16452687340322	3.72861595826031	4.38555682794529	3.86263294867105	5.27841176814402	4.39992184425202	3.82053143378336	2.93970841596322	5.09049018782869	3.15171166943441	4.95520327442662	3.13853948388814	5.00225922343792	4.7889313279832	4.8583041144212	3.69035069620583	4.12887154688201	2.2426926470675	3.35979806527205	3.45441873129676	4.17063532367851	3.6641880007411	4.45568265184743	3.72783393494102	4.4476775045223	3.73683964279436	3.54035657607822	5.43240829796235	4.55412436595145	3.12117721775012	2.34111732597252	4.39669722202923	3.99862389560396	2.48411242670076	6.04271855374875	3.2614390757162	3.05340841581839	3.97794255264215	2.67617919293086	4.07003599625511	2.94971844610299	4.12159593237516	3.58019472041274	2.29167023014329	2.62988117675738	3.19283000228697	5.01748508312729	2.59350102756151	2.87557320358685	3.7405917441424	3.89392758205697	4.72586486420261	3.79109895609624	4.32399515667211	3.564407961032	5.7510749938479	2.41159246796373	2.9410121940112	3.48067456462331	2.74254191623059	3.85713837659507	1.12525902190324	1.797981025844	4.78673179725459	4.78593191911347	4.91104825234268	3.69034563155667	3.79067880956413	2.09478729847268	3.32261915399991	4.36009240477977	4.26449716235479	3.09774134676843	3.31419189453561	4.9704368777279	3.53964432028961	4.06789193381736	3.22102149115824	2.47015193351375	5.03553794148914	2.98893046566596	3.10741027697293	3.48835730805114	5.21321642373595	3.96551718616428	3.2395025148454	3.59580388952221	4.71292915301503	4.5601225725329	4.64160486357528
GADD45A	4.95052265447935	7.07884373706697	6.11476049937058	4.43880469179853	5.1131785879513	5.64036990843918	5.60455040516112	7.76998541715409	4.39819786818876	5.53974792993836	6.17474096997839	6.64769885210061	5.38431957373233	6.17644713943394	5.32670011997737	5.86833036605636	4.07172811096932	5.30392745187925	5.13499786186557	4.09068124516567	4.13176918625283	5.96750011335201	5.94785301447746	5.53912458984238	4.21853318868673	6.00450421621109	6.42458803649466	5.41224769728247	5.64057936364385	3.91127170933939	5.47768198755989	4.96540779144307	5.59134127982124	6.20657350991161	4.89001517378789	4.22884732074495	5.51538937813694	4.51050827221481	3.8889763072766	5.66191412682025	4.63955507110032	4.50592227529194	4.67610116999827	5.69492006640065	5.50498462479333	4.3735726372031	4.37573446957563	5.38084496315854	4.68014789818128	5.87007917881031	4.98181144320391	4.49027092585164	4.71761587562025	4.38789438712664	4.46174299658457	6.78718925645717	5.10071991746452	5.59556905769178	5.14177083854515	5.51874087837817	5.60212441245953	4.19003776325472	5.27072559752003	5.99066235037152	5.32499647806588	2.58539659847184	2.29234458844199	4.38010827549531	5.71967457924458	5.59773789664994	4.06112462071145	3.80232205259507	5.73267832972668	4.96676670621431	5.19494502547533	5.5015401510118	4.97916789425938	6.29634258636155	6.51455942400223	4.79130071355665	4.88008367224583	5.10294904207311	4.82021144541867	5.17294378897835	5.40733572888343	5.48337848652038	4.09573238802697	4.78582246026196	5.85381666416737	5.57111319033278	6.20610167494821	2.9544226581591	3.27412218387841	4.73142309706491	4.81211386356456	3.90507163172616	4.49123426217809	3.67054739568701	4.73554143839233	6.53208403111026	5.22280990301322	4.12243065075416	5.06188802988756	3.86771358245549	4.82336049867898	4.99014613457734	3.35478207610906	7.03166088128515	3.54953443181021	4.23101360580707	5.91331634869802	3.93168599404735	4.97894237790837
GADD45B	6.96650946604446	4.82425620571414	6.61093065966283	6.64601267665539	5.64975587238536	5.50660782100012	7.38942639663961	6.25060784260333	5.86109642205	6.18982479644444	5.06976883799676	6.59865140032777	5.32823180775668	5.8232931359066	6.61855601760165	6.26378850592257	5.96434287918113	5.98027298538318	5.12811538385701	5.38360251062234	6.36633280572722	6.12697049150179	6.09769760515507	5.84489739741679	5.34690204545777	6.33565910887349	8.30544227466104	5.21265762265851	6.16165210517109	8.15159232767206	6.55943794407732	5.82096761994887	6.31906757417017	4.16708389264752	6.6076395625574	5.45594194442922	6.63015668112617	6.29343181907361	6.25807927869601	5.86693708687201	7.13883641391967	6.71277846820046	6.88463812379625	7.83603758158798	6.36554447930958	5.83725784336534	6.18667121298418	6.29275858829361	6.10592466550261	5.24977754844059	6.81673376774701	4.99691917090788	7.85088133053498	6.72977825820679	5.37321134473429	5.27888796275414	3.70952232637223	6.12622447696794	5.36635236542121	5.99422741925311	8.87879802493746	6.17691619182454	7.06514733012391	6.01160578336858	7.09475800709376	3.27309495737386	4.68635485999885	6.43997831508511	7.45196467545267	2.09289424157381	4.9444024092588	6.76115637719155	6.6010784623175	5.27380152353909	7.01436572806148	6.46381337491802	5.20651990883969	5.94837096837727	7.16482448647364	5.78337012328305	6.83843153483719	6.09578302679622	3.86100396282133	6.92797626418109	5.20407605843508	6.14028888721096	4.97234777851287	4.66984386158108	5.08924148523919	6.72622082711984	7.24711121892291	6.60353321581228	5.79771830046518	6.82466106492841	6.09427983309744	4.96861054042714	7.26102299104918	6.0611346161211	6.19981630098478	5.69653005365187	6.38094913933042	6.666269002709	6.50419397104382	5.94361083365739	7.07891731768812	6.88789685362135	5.12248725993536	6.56074103071327	4.89627172222033	6.16899180007018	6.73967900876945	5.33024257407914	6.50030410740851
GADD45G	3.49687671383402	2.57257231673337	6.89873591023632	2.1068885212115	3.23469205130514	4.03002517247734	4.26211653194942	6.12941732129217	4.07098623791838	2.78273674493239	1.71390606685694	3.97523185711785	2.62552265995861	2.94443869737785	4.06738301307798	3.49348564832985	4.80254453326884	3.32921948477072	4.1985263574311	2.88233431564788	4.94118613968086	2.96704872048983	3.95214167878474	2.97505864223297	3.34296026258062	4.68086627721458	5.90032901707115	3.33143075522679	3.3691966505166	3.09154551488362	4.95828294787366	2.74156624395633	5.15233213441971	2.85560348071475	5.68441235700832	4.03461093906028	2.69730908463399	5.29958524682912	2.99121709996121	3.05454649467121	4.556563612263	3.14747739633432	4.60428903059095	3.95941714204362	4.51778216408069	3.48902115122208	3.81023581768803	3.49583015552466	2.91881308886137	3.44995639944782	5.0773509731757	2.50837115640867	2.56995051243428	5.76320463964602	1.76168261792894	2.90111456247812	2.24632175194939	5.11370591888614	3.21241031592665	5.41031117001315	4.09405747635749	3.44312196827777	5.14085389084587	3.61317014025537	6.38748314048534	4.0198164181693	1.13224257348201	1.39408326319746	4.87216537444008	0.454876029778217	2.65265800089619	3.62056100469693	4.66231282931753	3.39743842299032	2.19857268103898	3.44431833204813	1.36806513543016	2.86619244342008	5.76145367221907	3.63928827390599	4.67250576148649	2.66466150759827	1.11666897868344	2.99235750071777	1.91281453837123	6.11049115602844	3.62520172351226	3.09741156100718	2.75037439282498	3.16840269104333	3.12604398606107	2.78031132805523	2.86816130469924	2.17356082010005	4.91087117051022	4.18641720497274	3.65285491090211	3.15117197482249	3.79171320035657	3.21944426039832	4.60621028076037	2.75475681911452	4.44702910790957	2.07291768717511	6.57943987811643	3.6611045249246	4.65786152903883	4.13478321780109	3.14429583456709	4.38325747132693	4.37738075981089	3.36099126091133	3.57343830934211
GTSE1	5.74567666544606	4.25591168465288	5.64058501716309	5.80086562487011	4.28101221758892	4.19721545224432	5.13150526670353	5.78014106434471	4.65531957630633	4.49325467747478	3.65569069909316	4.9345360272085	4.54509638084884	5.07928195380029	4.03699023608175	2.82866008015743	3.78869681945829	0.952633925895997	2.98644273921834	3.75290740985044	4.48541878807752	4.14156165806919	4.45554726820889	4.65788961501675	4.99831607380405	5.15204398250706	1.29204717151496	3.86457487820757	3.76595557786994	5.19505193138466	3.80550673960948	5.10243382854284	2.65695117419798	3.76366780002163	2.60795280727966	5.00151256408007	4.84873994716753	4.0618553814802	3.40238326244711	3.33612620962517	4.35317223663473	4.5728379709483	4.26904754488397	3.76748660727627	5.46924781040799	4.68639727521102	2.7607190966399	3.87542686067947	3.54662283737136	5.30884540149288	3.80536468879007	4.70092152181714	6.12873845161044	5.17398582174132	3.62741529125978	4.62942106266198	5.51336636508603	4.09683019365397	4.06639009374566	3.96472433008925	3.20170390531651	3.96468063525423	3.41093126017272	4.40276777625579	3.60661438403987	3.92695618780625	1.98062719774471	5.67906206106513	4.27307501635717	3.54661498875942	4.21195482223262	3.08249961762054	5.55976209003314	5.01093073452997	4.60362428589322	3.46625481431211	4.87974662677698	4.19409873193229	3.9429720061234	5.03506564610392	1.9931884673876	5.68269861795462	4.61931606195499	4.17853431359487	2.82616506250266	3.61773986451514	5.25323578809245	3.89749861315325	5.22498290920367	3.6233848888403	5.80135817066186	3.57924762783701	4.24218110379483	4.00938232123594	4.52428173923688	2.38275520046379	4.52311866996532	2.33198494402763	4.82478907277613	4.9797270637648	4.23445653691623	4.12179301501484	3.79457458111865	5.7121690613613	2.69814314744556	4.75660941230312	4.099969742603	4.50145240724246	4.32982000218189	5.86611441774192	4.56185032512121	4.47398788506491	4.22994463504256
IGF1	0.398196343449501	0.932598020700194	0.981467877746558	0.823071734190044	0.026129835950436	0.685273247900077	0.250082639507788	0.572827096870586	0.553029616618529	0.758214518017845	0.285478415336942	0.266919449466836	0.154653344618952	0.105724430575652	2.05025779643129	0.69956265835154	1.71600819737087	1.72018468622843	0.408384022920138	0.409253506186466	0.229732401318383	0.349270159549561	1.33554437260412	0.822123149689652	1.7378805433011	0.763133438922381	1.31444754229983	0.987069269878663	2.65166307826083	0.261792286460788	0.634646944527113	0.690815220726134	2.37557232239848	0.179115846539208	0.935828357512266	0.162415740513667	0.568410712340945	1.37929631425086	0.170354207514669	0.0759180603403287	0.0750292951656759	1.94626913563032	0.461620126781678	1.57010784245668	0.232642147354288	0.369392249359664	1.6810098095926	0.484306468383171	0.304348685283604	0.376250002182317	0.390187778667418	0.209352273979793	1.82705758981396	0.188528290006211	2.16755291189546	0.525619377714324	0.239407657614517	0.653460649101034	1.13023674655684	0.273218067180957	1.20816898688468	0.406932865080671	2.00126908146658	0.251718442122261	0.69653509467712	0.259270263707067	0.19574764299399	0.040927367058357	0.478751545845499	0.125505847798131	0.10332972148016	0.222778120250326	1.0112069565997	0.461614675537421	1.9064292851488	2.51957921627826	1.00318106435578	0.770258880947658	0.119670889726839	0.538257203935398	0.239043018655481	2.23836865788953	0.600836905213477	0.809244480198792	0.0950741266005585	0.0701729539405147	1.19603025907431	0.00793650524553065	0.312901160056157	0.0487584417643294	0.706509365964171	0.0612038528756445	1.07460231004203	1.02777372849187	1.30973344338959	0.97078432541457	0.533334200407556	1.42032528103625	0.544851052246845	0.669557257432254	0.213740694447562	1.41252244904684	1.33165592341001	0.214595906897704	0.313330723985452	0.396370368234442	0.307366343742599	0.316676302844285	0.411530225057472	1.04725573665747	1.22069858476438	1.40017473051574	1.95478964810126
IGFBP3	6.07126542086008	5.89015663681539	7.68099613770486	8.1072830940347	8.65090107444586	8.20661646451701	7.12550845984291	7.34828079478794	9.18489184950832	6.80744306713014	6.82831748010833	6.394048200807	5.50372884960389	7.35694312076189	6.38447219740834	6.38138220307626	6.98442124064491	6.80054778725925	4.394807804518	7.21528526553973	4.36262268085325	6.30048208669536	7.87134609034207	6.3790535085944	6.43961056023652	6.27625439528256	7.47343511802197	6.66031717096865	7.29875266025437	5.82807187202856	6.88508477850555	6.32965881604307	7.31831780507484	10.1408993305478	6.75429397334442	6.9697807595348	8.28592995107428	6.16047212970797	8.10537511995947	6.66789379543822	7.13931140450486	7.17664952315828	6.53771142503034	6.31388233393753	6.99686900436998	7.69351768107758	7.25552400850357	9.19951175728947	6.86087021216711	7.49909774948473	6.29373020940609	5.83700913869608	6.69220796510459	5.41452723767733	7.5700516179387	7.27408383456478	4.83108901281277	6.98649354687267	6.88446416768043	7.80894760847118	6.37406703075717	7.12569779753755	7.38288894084324	7.14852195976819	6.62210331504029	7.84398743635827	4.29910976199484	7.58798901182712	4.60496584865165	6.60069732710212	8.24662470771484	7.66179822371189	6.25745265117924	7.2744984855122	7.28786556308249	7.28629914110207	7.20417403697036	6.01700092531996	6.40685739580181	5.38198450148638	8.27872663038207	6.65331002109802	6.82881242705959	9.26789129160933	5.87193928987845	5.40902719922475	7.48525728837693	6.50612031399359	6.75942940200319	6.23976864683187	8.90294869216833	5.28644831363951	6.36154015782482	5.99868579201769	5.52842860401606	6.0265249212485	6.21308342602056	9.65721517397549	6.93407974568118	6.55007496133277	8.36649325431492	6.82687912650491	6.37987485498001	5.46542990575067	5.4760980533194	5.14767470061883	6.79732386814638	6.56682903006052	6.51633332635743	7.48715193066779	6.26251076549915	9.99810667994916	7.35498425463222
