"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"1",1,0.207792207792208,0.245222929936306,0.21523178807947,0.767584097859327,0.323809523809524,0.224615384615385,0.245283018867925,0.711246200607903,0.415384615384615,0.990228013029316,0.588785046728972,0.763333333333333,0.761006289308176,0.25625,0.247588424437299,0.237237237237237,0.236245954692557,0.766561514195584,0.246200607902736,0.771986970684039,0.687697160883281,0.247588424437299,0.394321766561514,0.724458204334365,0.238390092879257,0.234726688102894,0.238390092879257,0.22884012539185,0.509803921568627,0.700325732899023,0.514754098360656,0.21671826625387,0.340361445783133,0.218844984802432,0.720634920634921,0.541538461538462,0.22972972972973,0.775449101796407,0.779179810725552,0.689759036144578,0.371710526315789,0.516025641025641,0.240121580547112,0.271604938271605,0.563694267515924,0.468553459119497,0.372168284789644,0.567073170731707,0.842105263157895,0.590062111801242,0.70253164556962,0.257763975155279,0.767584097859327,0.221538461538462,0.88562091503268,0.751552795031056,0.275641025641026,0.418238993710692,0.37037037037037,0.214511041009464,0.771428571428571,0.244224422442244,0.753086419753086,0.69047619047619,0.753205128205128,0.771513353115727,0.772870662460568,0.232919254658385,0.758409785932722,0.760606060606061,0.768488745980707,0.461290322580645,0.435736677115987,0.408945686900958,0.300613496932515,0.219354838709677,0.238562091503268,0.721003134796238,0.766355140186916,0.636942675159236,0.371069182389937,0.813880126182965,0.403669724770642,0.918088737201365,0.919871794871795,0.76875,0.753086419753086,0.723270440251572,0.219435736677116,0.417682926829268,0.813504823151125,0.711538461538462,0.654320987654321,0.679365079365079,0.647798742138365,0.635782747603834,0.279742765273312,0.424615384615385,0.337620578778135,0.375,0.534743202416918,0.246246246246246,0.585585585585586,0.746794871794872,0.276923076923077,0.753164556962025,0.227963525835866,0.794871794871795,0.234375,0.533536585365854,0.212765957446809,0.224299065420561
"2",0.207792207792208,1,1,0.986486486486487,0.0062111801242236,0.791530944625407,0.993548387096774,0.993333333333333,0.161993769470405,0.754777070063694,0.11371237458194,0.546052631578947,0.0410958904109589,0,0.993589743589744,0.99016393442623,0.981132075471698,0.96271186440678,0,0.975308641975309,0.00325732899022801,0.195439739413681,0.983221476510067,0.829508196721311,0.145110410094637,0.996794871794872,1,0.987096774193548,1,0.546052631578947,0.215017064846416,0.637873754152824,0.996742671009772,0.806451612903226,1,0.122977346278317,0.616613418530351,0.989690721649485,0,0,0.22360248447205,0.896321070234114,0.745819397993311,0.996835443037975,0.920127795527157,0.479865771812081,0.757281553398058,0.87375415282392,0.555205047318612,0.0662251655629139,0.484076433121019,0.157894736842105,0.983766233766234,0,1,0.0888157894736842,0,0.92358803986711,0.813953488372093,0.865814696485623,0.996763754045307,0.00655737704918033,1,0.0161812297734628,0.121212121212121,0.00328947368421053,0,0,0.996732026143791,0,0.0031055900621118,0.0134228187919463,0.763934426229508,0.663398692810457,0.83,0.922360248447205,0.993333333333333,0.986754966887417,0.0786885245901639,0.00967741935483871,0.577049180327869,0.864516129032258,0.0610932475884244,0.834920634920635,0.0804195804195804,0.103225806451613,0.0188679245283019,0,0.124183006535948,0.99009900990099,0.821875,0.0297029702970297,0.146757679180887,0.623003194888179,0.277397260273973,0.328025477707006,0.287539936102236,0.962837837837838,0.792332268370607,0.792763157894737,0.6996699669967,0.730650154798762,0.984276729559748,0.465408805031447,0.00694444444444444,0.924764890282132,0.00323624595469256,1,0,1,0.707547169811321,0.996875,1
"3",0.245222929936306,1,1,0.98371335504886,0.00615384615384615,0.784313725490196,0.993710691823899,0.990415335463259,0.14018691588785,0.746951219512195,0.130718954248366,0.534591194968553,0.0292207792207792,0,0.99079754601227,0.987179487179487,0.975903614457831,0.968152866242038,0,0.981762917933131,0,0.171428571428571,0.981012658227848,0.8375,0.135384615384615,0.996815286624204,1,0.98159509202454,1,0.564102564102564,0.207920792079208,0.612040133779264,0.996865203761755,0.808176100628931,1,0.107255520504732,0.5875,0.993243243243243,0,0,0.225609756097561,0.901960784313726,0.757281553398058,1,0.912772585669782,0.495114006514658,0.75,0.875399361022364,0.528700906344411,0.0838709677419355,0.479495268138801,0.143312101910828,0.978193146417445,0,0.996845425867508,0.110749185667752,0,0.929260450160772,0.819078947368421,0.865030674846626,1,0.00647249190938511,1,0.0220125786163522,0.111486486486486,0.00325732899022801,0,0,0.99344262295082,0,0.0029940119760479,0.0163398692810458,0.768488745980707,0.67398119122257,0.825949367088608,0.931547619047619,0.993527508090615,0.983922829581994,0.0664556962025316,0.00961538461538462,0.594155844155844,0.870662460567823,0.0670926517571885,0.847094801223242,0.116438356164384,0.136507936507936,0.0245398773006135,0,0.127388535031847,0.990445859872611,0.815047021943574,0.0376175548589342,0.143322475570033,0.64873417721519,0.277070063694268,0.333333333333333,0.252365930599369,0.958730158730159,0.804878048780488,0.783870967741935,0.683544303797468,0.748484848484849,0.987654320987654,0.46177370030581,0.00662251655629139,0.928792569659443,0.00625,1,0,1,0.714285714285714,1,1
"4",0.21523178807947,0.986486486486487,0.98371335504886,1,0.0129449838187702,0.783606557377049,0.987261146496815,0.996677740863787,0.173633440514469,0.799352750809062,0.129568106312292,0.542207792207792,0.0449826989619377,0.0165562913907285,0.977707006369427,1,0.987381703470032,0.942176870748299,0.0125786163522013,0.968454258675079,0.0171232876712329,0.208469055374593,0.973154362416107,0.816393442622951,0.17515923566879,0.99025974025974,0.983552631578947,0.96474358974359,0.987096774193548,0.569444444444444,0.222222222222222,0.662116040955631,0.983388704318937,0.809836065573771,0.984472049689441,0.145161290322581,0.609120521172638,0.982638888888889,0.015527950310559,0.0129449838187702,0.244372990353698,0.904436860068259,0.773648648648649,0.980952380952381,0.908196721311475,0.523333333333333,0.768729641693811,0.872053872053872,0.557993730407524,0.0671140939597315,0.486928104575163,0.179661016949153,0.963815789473684,0.0130718954248366,1,0.114093959731544,0.0128617363344051,0.920265780730897,0.798679867986799,0.866242038216561,0.98,0.0133333333333333,0.98993288590604,0.0327868852459016,0.146853146853147,0.0134680134680135,0.00934579439252336,0.0166666666666667,0.996644295302013,0.0161290322580645,0.0155763239875389,0.0202020202020202,0.793333333333333,0.674342105263158,0.843648208469055,0.905660377358491,1,0.970394736842105,0.10580204778157,0.0131147540983607,0.595959595959596,0.84789644012945,0.063758389261745,0.833333333333333,0.101083032490975,0.140065146579805,0.032258064516129,0.0158730158730159,0.152317880794702,0.98705501618123,0.812903225806452,0.0418006430868167,0.163934426229508,0.643564356435644,0.2996632996633,0.371710526315789,0.312101910828025,0.953333333333333,0.802507836990596,0.78476821192053,0.686666666666667,0.747634069400631,0.993690851735016,0.514469453376206,0.0134680134680135,0.925465838509317,0.0165562913907285,0.987220447284345,0.00967741935483871,0.98671096345515,0.721153846153846,0.980830670926518,0.983606557377049
"5",0.767584097859327,0.0062111801242236,0.00615384615384615,0.0129449838187702,1,0.203125,0.00928792569659443,0.00946372239747634,0.857142857142857,0.244776119402985,0.876582278481013,0.492401215805471,0.961661341853035,0.993939393939394,0.0121580547112462,0.0126182965299685,0.0208955223880597,0.0377358490566038,0.996969696969697,0.0208333333333333,0.990506329113924,0.825153374233129,0.015527950310559,0.165625,0.851963746223565,0.00606060606060606,0.00609756097560976,0.0212765957446809,0.00306748466257669,0.45679012345679,0.791666666666667,0.373801916932907,0.0062111801242236,0.209090909090909,0.0029673590504451,0.88,0.421686746987952,0.0159744408945687,0.994236311239193,0.993920972644377,0.789940828402367,0.0923566878980892,0.259259259259259,0.00903614457831325,0.0948012232415902,0.525806451612903,0.238993710691824,0.129337539432177,0.486567164179104,0.93968253968254,0.539393939393939,0.846625766871166,0.0275229357798165,0.996960486322188,0.00309597523219814,0.894736842105263,0.993975903614458,0.0828025477707006,0.193846153846154,0.138036809815951,0.00928792569659443,1,0.00316455696202532,0.97239263803681,0.873376623376623,1,1,0.993808049535604,0.003003003003003,0.993975903614458,0.991202346041056,0.980891719745223,0.236923076923077,0.320872274143302,0.158385093167702,0.0890207715133531,0.00958466453674121,0.0185758513931889,0.909638554216867,1,0.427215189873418,0.149700598802395,0.93167701863354,0.152694610778443,0.903448275862069,0.874617737003058,0.985119047619048,0.996978851963746,0.869565217391304,0.0122324159021407,0.193939393939394,0.956386292834891,0.8625,0.36697247706422,0.738709677419355,0.673716012084592,0.732307692307692,0.04375,0.213855421686747,0.218068535825545,0.306962025316456,0.267477203647416,0.0147492625368732,0.534534534534535,0.996815286624204,0.0771513353115727,0.990712074303406,0.0029940119760479,0.993788819875776,0,0.29940119760479,0.00900900900900901,0.00625
"6",0.323809523809524,0.791530944625407,0.784313725490196,0.783606557377049,0.203125,1,0.808306709265176,0.762057877813505,0.36144578313253,0.664615384615385,0.288079470198675,0.544303797468354,0.253289473684211,0.210355987055016,0.785488958990536,0.770967741935484,0.787692307692308,0.77,0.200647249190939,0.780864197530864,0.213114754098361,0.394321766561514,0.787375415282392,0.656862745098039,0.317757009345794,0.780254777070064,0.781645569620253,0.81875,0.776357827476038,0.59344262295082,0.345890410958904,0.59672131147541,0.788461538461538,0.705128205128205,0.757009345794392,0.299065420560748,0.551083591331269,0.787162162162162,0.203030303030303,0.201277955271566,0.366459627329193,0.733552631578947,0.618122977346278,0.781931464174455,0.841121495327103,0.534653465346535,0.64873417721519,0.747572815533981,0.535168195718654,0.277777777777778,0.517460317460318,0.351612903225806,0.801916932907348,0.20440251572327,0.783699059561129,0.289473684210526,0.212307692307692,0.766990291262136,0.679738562091503,0.714285714285714,0.796774193548387,0.225490196078431,0.781045751633987,0.214511041009464,0.287671232876712,0.232323232323232,0.207207207207207,0.195583596214511,0.790849673202614,0.208074534161491,0.195121951219512,0.218120805369128,0.662337662337662,0.913183279742765,0.688102893890675,0.74390243902439,0.789137380191693,0.771986970684039,0.269230769230769,0.206349206349206,0.588235294117647,0.70846394984326,0.295819935691318,0.673846153846154,0.260869565217391,0.277777777777778,0.253918495297806,0.203174603174603,0.311897106109325,0.798107255520505,0.666666666666667,0.234726688102894,0.311688311688312,0.565916398713826,0.414239482200647,0.425867507886435,0.419558359621451,0.792880258899676,0.683385579937304,0.865814696485623,1,0.60377358490566,0.796296296296296,0.487341772151899,0.217391304347826,0.759259259259259,0.198717948717949,0.776758409785933,0.190938511326861,0.769480519480519,0.609756097560976,0.789808917197452,0.8
"7",0.224615384615385,0.993548387096774,0.993710691823899,0.987261146496815,0.00928792569659443,0.808306709265176,1,0.987220447284345,0.129909365558912,0.775449101796407,0.119741100323625,0.552147239263804,0.0226537216828479,0.00617283950617284,0.996932515337423,0.987220447284345,0.975903614457831,0.968051118210863,0.00611620795107034,0.972560975609756,0.00636942675159236,0.186915887850467,0.996815286624204,0.811320754716981,0.143292682926829,0.996941896024465,0.993650793650794,0.975683890577508,0.993846153846154,0.570032573289902,0.212418300653595,0.642622950819672,0.990536277602524,0.785714285714286,0.994029850746269,0.123417721518987,0.597523219814242,0.986798679867987,0.00581395348837209,0.00636942675159236,0.22289156626506,0.886075949367089,0.747634069400631,0.990936555891239,0.956656346749226,0.495145631067961,0.758513931888545,0.866242038216561,0.539156626506024,0.0714285714285714,0.492211838006231,0.165079365079365,0.984326018808777,0.00606060606060606,0.99079754601227,0.107594936708861,0.00609756097560976,0.921383647798742,0.796116504854369,0.86280487804878,0.993630573248408,0.00952380952380952,0.993589743589744,0.0247678018575851,0.133779264214047,0.0065359477124183,0.00597014925373134,0.00315457413249211,0.99375,0.00305810397553517,0.00898203592814371,0.0229508196721311,0.772870662460568,0.688073394495413,0.825396825396825,0.910714285714286,0.990322580645161,0.990384615384615,0.0846394984326019,0.00903614457831325,0.586750788643533,0.845201238390093,0.0698412698412698,0.839285714285714,0.101694915254237,0.128617363344051,0.0245398773006135,0.00308641975308642,0.127329192546584,0.99375,0.801223241590214,0.0379746835443038,0.136075949367089,0.644444444444444,0.292063492063492,0.345794392523364,0.302469135802469,0.971061093247588,0.788343558282209,0.824281150159744,0.717041800643087,0.736686390532544,0.982035928143713,0.48036253776435,0.00641025641025641,0.929203539823009,0.0125786163522013,0.993939393939394,0.00625,0.993865030674847,0.707831325301205,0.996913580246914,0.993710691823899
"8",0.245283018867925,0.993333333333333,0.990415335463259,0.996677740863787,0.00946372239747634,0.762057877813505,0.987220447284345,1,0.153605015673981,0.759375,0.131756756756757,0.512820512820513,0.0397350993377483,0.00958466453674121,0.981072555205047,1,0.984326018808777,0.96039603960396,0.009375,0.978056426332288,0.00986842105263158,0.183279742765273,0.970394736842105,0.803921568627451,0.142405063291139,0.996865203761755,0.993464052287582,0.967845659163987,0.993808049535604,0.540983606557377,0.189830508474576,0.634551495016611,0.990196078431373,0.813504823151125,0.993865030674847,0.110032362459547,0.578274760383387,0.98993288590604,0.00934579439252336,0.00961538461538462,0.196261682242991,0.88013698630137,0.748344370860927,0.990625,0.912621359223301,0.462837837837838,0.739549839228296,0.861842105263158,0.526645768025078,0.0688524590163934,0.454258675078864,0.150326797385621,0.970588235294118,0.00964630225080386,1,0.112956810631229,0.009375,0.915254237288136,0.788273615635179,0.853968253968254,0.987138263665595,0.00647249190938511,0.993333333333333,0.0284810126582278,0.116197183098592,0.0100334448160535,0.0060790273556231,0.00977198697068404,1,0.009375,0.00940438871473354,0.00671140939597315,0.769736842105263,0.663398692810457,0.816720257234727,0.904024767801858,1,0.976744186046512,0.0909090909090909,0.00967741935483871,0.566225165562914,0.838709677419355,0.0649350649350649,0.833333333333333,0.108771929824561,0.127450980392157,0.0251572327044025,0.00636942675159236,0.133116883116883,0.993569131832797,0.794303797468354,0.0394736842105263,0.130990415335463,0.640776699029126,0.250825082508251,0.329073482428115,0.280645161290323,0.963210702341137,0.779503105590062,0.780730897009967,0.675324675324675,0.738993710691824,0.99685534591195,0.476340694006309,0.00980392156862745,0.922360248447205,0.0128205128205128,0.990853658536585,0.00657894736842105,0.990415335463259,0.706422018348624,0.990654205607477,0.99009900990099
"9",0.711246200607903,0.161993769470405,0.14018691588785,0.173633440514469,0.857142857142857,0.36144578313253,0.129909365558912,0.153605015673981,1,0.347181008902077,0.802507836990596,0.48955223880597,1,0.870090634441088,0.146706586826347,0.148606811145511,0.180473372781065,0.158878504672897,0.868501529051988,0.169590643274854,0.873065015479876,0.848484848484849,0.16358024691358,0.295384615384615,0.784431137724551,0.148036253776435,0.143730886850153,0.139817629179331,0.140672782874618,0.469135802469136,0.745161290322581,0.485714285714286,0.132716049382716,0.317220543806647,0.126843657817109,0.826086956521739,0.479166666666667,0.150819672131148,0.853868194842407,0.86144578313253,0.746355685131195,0.222222222222222,0.355345911949686,0.143712574850299,0.188059701492537,0.527331189710611,0.316109422492401,0.240740740740741,0.505952380952381,0.847826086956522,0.548780487804878,0.82262996941896,0.160606060606061,0.853293413173653,0.132716049382716,0.84012539184953,0.863905325443787,0.22397476340694,0.30030959752322,0.24773413897281,0.143302180685358,0.85625,0.146496815286624,0.855828220858896,0.80655737704918,0.862179487179487,0.840116279069767,0.862068965517241,0.166666666666667,0.84272997032641,0.85459940652819,0.837579617834395,0.342507645259939,0.457831325301205,0.27217125382263,0.206997084548105,0.137931034482759,0.141538461538462,0.818461538461538,0.857585139318885,0.470588235294118,0.261127596439169,0.864457831325301,0.262536873156342,0.783783783783784,0.796923076923077,0.8486646884273,0.861356932153392,0.798192771084337,0.145454545454545,0.285714285714286,0.836477987421384,0.773993808049536,0.406727828746177,0.70253164556962,0.700906344410876,0.740963855421687,0.158385093167702,0.313253012048193,0.339506172839506,0.438650306748466,0.343195266272189,0.164705882352941,0.595307917888563,0.848580441640379,0.213450292397661,0.852307692307692,0.145348837209302,0.852201257861635,0.148036253776435,0.398826979472141,0.13677811550152,0.138461538461538
"10",0.415384615384615,0.754777070063694,0.746951219512195,0.799352750809062,0.244776119402985,0.664615384615385,0.775449101796407,0.759375,0.347181008902077,1,0.358730158730159,0.696696696696697,0.266666666666667,0.233644859813084,0.761467889908257,0.750788643533123,0.75,0.772870662460568,0.24390243902439,0.753753753753754,0.236760124610592,0.391566265060241,0.789308176100629,0.772585669781931,0.415151515151515,0.743827160493827,0.754716981132076,0.75,0.749244712990937,0.722741433021807,0.444805194805195,0.993485342019544,0.753086419753086,0.716049382716049,0.743362831858407,0.373088685015291,0.765395894428152,0.73841059602649,0.23768115942029,0.25,0.466472303206997,0.830721003134796,0.817610062893082,0.760355029585799,0.75,0.707236842105263,0.853582554517134,0.818731117824773,0.774774774774775,0.281150159744409,0.659442724458204,0.40785498489426,0.774390243902439,0.237951807228916,0.760736196319018,0.320634920634921,0.233128834355828,0.81875,0.798722044728435,0.809815950920245,0.752351097178683,0.221183800623053,0.748447204968944,0.239263803680982,0.386138613861386,0.243589743589744,0.234421364985163,0.246875,0.768025078369906,0.229850746268657,0.24251497005988,0.246056782334385,0.831775700934579,0.608695652173913,0.872274143302181,0.785074626865672,0.761146496815287,0.775700934579439,0.338461538461538,0.242424242424242,0.638977635782748,0.787878787878788,0.281733746130031,0.827794561933535,0.325503355704698,0.357594936708861,0.261398176291793,0.217125382262997,0.374613003095975,0.792682926829268,0.800604229607251,0.2375,0.376582278481013,0.730650154798762,0.571428571428571,0.647058823529412,0.463414634146341,0.773291925465838,0.80421686746988,0.681388012618297,0.636645962732919,0.811209439528024,0.744744744744745,0.811940298507463,0.222222222222222,0.754545454545455,0.236760124610592,0.759643916913947,0.240740740740741,0.757575757575758,0.845921450151057,0.758409785932722,0.777429467084639
