BTLA	CD200	TNFRSF14	NRP1	LAIR1	TNFSF4	CD244	LAG3	ICOS	CD40LG	CTLA4	CD48	CD28	CD200R1	HAVCR2	ADORA2A	CD276	KIR3DL1	CD80	PDCD1	LGALS9	CD160	TNFSF14	IDO2	ICOSLG	TMIGD2	VTCN1	IDO1	PDCD1LG2	HHLA2	TNFSF18	BTNL2	CD70	TNFSF9	TNFRSF8	CD27	TNFRSF25	VSIR	TNFRSF4	CD40	TNFRSF18	TNFSF15	TIGIT	CD274	CD86	CD44	TNFRSF9
TCGA-AC-A2QJ-01	0.175441183997217	1.29645652075007	6.03874535934773	4.34522118903718	5.17883562783337	1.2638614936951	0.948304529366915	3.23991113149307	0.423737627759648	0.952689140549836	1.24977886027585	3.14607548078823	2.65430830490789	2.57320250427419	4.48672527074238	0.122576047165894	7.80131606530873	0	0.377060304129472	1.61370988908154	6.63528774231713	0.0191700885905138	0.0931580856246741	0.0171417788568794	0.109154103772863	0.418697104718181	2.97153224546909	1.23386638851152	1.74772446923113	0	0.179211422467616	0	0.604147695756891	1.26526109171694	1.06638667399295	2.68364508492484	4.02254331643238	5.82308468214049	5.83492681380241	5.83601025720341	3.60021568604796	0.794028714558932	0.50445948422711	0.499546065492409	5.40299266019486	5.85059421932539	1.47875727735361
TCGA-AR-A0TU-01	0.97835504189107	2.79172045588084	3.89915723403854	3.75277131488445	3.7679500528059	1.78431739888267	1.53235843303939	3.99644094516578	2.52518784873882	2.05402453344405	2.92907321640418	4.22060668258634	1.86440199168649	1.63750301860424	4.49303507627536	0.0892804104684399	5.92566162614003	0.0793092141016679	1.70391291529616	2.78141355729412	5.16404251979496	0.216337067793149	1.23619303607282	0.393103594998272	0.144854603617392	0.919033655034925	7.23497895057018	9.0056636603396	3.05905820029544	0.0419728020277912	0.665890249298765	0	2.63385089473663	2.94861996600995	1.2651721046661	3.45256596972908	2.82106477030889	3.52780182429162	2.90117160096545	4.51897482037372	2.77854034296135	2.03128475076766	2.90260004291982	3.01604091100455	4.15341798694297	6.67907815141096	1.70014223347008
TCGA-AO-A0J4-01	2.27094039941617	3.93877779693482	4.2237842447642	4.62142270094367	3.56885842229274	2.38274949307559	1.36517479371506	3.19164866088246	2.94281005839256	3.29193326742194	3.01881402230579	5.18754072849099	2.90714732203607	1.2432976513286	4.02534121878138	0.474715130311844	6.35320637712492	0.492226837597953	1.81847464909729	2.50933309802801	4.59496128952916	0.73317821509354	1.85548720344399	0.470479546794325	0.695189122015503	1.96530057843719	7.8084728952505	5.2705212621807	3.40424349323698	0.121535839543001	0.237077252294944	0.747270400314225	0.832134431469777	1.15093374082767	1.70013941122252	4.61216052288332	2.71218174389384	5.13011429587776	3.88525118309141	4.57300734583165	5.10029618408817	1.782276905675	2.86532528258773	2.93992264542414	4.05817648963622	7.40124121657969	2.47266033036281
TCGA-A2-A0SX-01	2.43397104558805	4.11518253265293	4.44954888047674	6.78813938341118	4.08635475352483	3.89387597506323	1.75199293917222	3.7369067105639	3.5200483702031	3.2906773586528	4.1501976763608	5.41736756710503	3.62149712496008	2.43639524159464	4.85452565492207	0.409008877801609	6.3095536604424	0.152633773829362	2.01381462716404	3.47921413437647	5.93775613506575	1.17924820965068	2.16507378974982	0.452841729170887	1.07143073129122	1.37387455782752	7.70082711003529	5.61795424848401	3.57916987846053	0.0208740378109024	1.38172594792418	0.100326454220317	2.3811333099109	2.09423698724748	2.38241088592401	5.82836243082984	4.07720130818688	4.91118136472292	4.08765667612569	5.29955626650954	4.01810017235019	3.79335909289337	4.20367894785151	3.30805800767473	4.59350327169921	6.92286962146421	3.06565477133161
TCGA-BH-A18G-01	0.150124664997953	2.33454995659204	3.80796535907791	3.25559349239983	2.42500148369978	2.59035890284289	0.306278928318028	1.43433208928959	0.44112191245803	0.246036178684045	0.819641685947652	2.32901104964741	0.781816251610558	0.483356205243589	2.99978294334654	0.0901242478490714	5.81272162997085	0	0.832735103914564	0.713064299942921	5.69431249919683	0.578673752874527	1.43894434015043	0	0.932199419777457	1.05023963470172	7.82739593611697	3.72299508861319	2.370575062171	0	0.224358066923989	0	0.287514486154654	1.55974903143388	1.02175952257866	1.63628079045664	0.517189738905507	3.78469042101004	1.36206693553629	2.73744732982203	2.39004980090591	1.57877637705747	1.28160685178901	0.757752404681615	2.6676213804704	7.47902237595319	0.666326611235633
TCGA-AO-A124-01	0.43783907018152	2.4239674634215	3.09972864100671	3.19896914570348	2.16250190897407	1.87195931260979	0.346980238384678	2.66402701821694	1.62878735359032	0.617675818948567	1.61405017087165	2.41816720275199	0.959156396200747	0.404090676257778	2.58263381072681	0.0330286853807601	6.68659236258479	0	0.838908863483161	2.03577336944553	5.87072011822202	0.343665963760332	0.602383439598688	0.0156758577289746	0.558690773525782	0.157577847094017	8.27415095012304	2.87331644476135	3.75290317110988	1.83595507303694	1.09517354995299	0	2.35608976987225	0.689162108153077	0.755640648786671	1.98594750386151	2.65901201259565	4.44691787767234	2.86610730065468	2.99185788470057	2.81239484981127	4.66962617012603	1.78536068161185	1.70891557680156	2.74401639880732	8.48200472098559	0.846025296314244
TCGA-A2-A0T0-01	0.500992717948705	3.0856528576664	2.9978284668113	4.49120207699438	3.38947137386932	3.40939804493109	0.651533241989288	2.29983313638101	1.11145871539881	1.44145070178983	1.90216754368988	2.72173293206224	1.70851772023478	0.490935187725151	3.79173327464382	0.185584424089481	5.89587744974947	0.204017185358682	1.06619740425137	1.61579663422002	5.04147423557201	0.326153296523334	0.689199272470211	0.0459755145929197	2.27809719453796	0.296372420039935	4.61285548435451	4.23703652924375	2.76136772208903	0	0.131657887087719	0.0463864521158305	1.35924287156373	2.52443832799084	0.645812741646984	2.72534163042973	1.88972532205301	4.39736384816099	2.8621769564077	4.70564479268025	3.79176970885725	1.44075551360822	1.77963703394324	1.7727455142372	3.51744165780219	8.18967342628216	1.39032626849567
TCGA-AO-A12F-01	0.477706852247727	4.28998971591724	2.45185930472639	5.48482453044049	2.87110486146582	2.09277929365956	0.23907529529139	0.298390711443676	0.213235695574091	0.330712701542212	0.789671082600072	1.81998489853997	1.20368145572903	0.337688992590289	2.92524735752745	0.0783664040549188	5.7207347291023	0	0.524793034338796	0.437549785412483	3.51670756581324	0.220378492196565	0.234322272478887	0.0595424330538544	2.58880551799492	0.152223607789621	7.17953651962539	0.918401616206362	2.76123661146285	0	0.0975279124188951	0	0.166362004126525	0.837726926868274	0.96478504983062	1.62835761012685	1.77124842501574	3.6207485672282	2.68098013837337	3.54247652948596	0.917169357576517	0.464424425986898	0.69823888667441	1.15749662926144	2.99174049299507	6.72481877996732	0.348892449972186
TCGA-D8-A1XQ-01	1.24778532636848	4.06160313389793	4.65169857942544	4.64317345559153	4.65600565139527	3.9848945808224	1.11705378375164	3.4058026922323	2.6231046740453	2.06928912437923	3.51243045830802	4.70539763327776	2.097556055892	1.29295031751772	4.98430965378772	0.429027967153887	6.58051891965498	0	2.04092363895493	2.78337314250989	5.0757263341828	0.549131264613628	1.1739054402331	0.120534357552375	0.828558563558474	0.298815494004638	8.49524023086011	6.09163220268252	4.36653308258047	0.0191264294875116	1.09287188732823	0	1.43625584011762	1.32868896562241	1.52489758894806	4.86374080897457	2.90421474277747	4.70645331341834	3.42756911679785	5.00485319903475	3.74812495345873	3.42210008440373	2.93426128134911	3.86066142539711	4.95637375033454	7.26567835517602	2.49788788229748
TCGA-A2-A3XY-01	1.47037212497488	5.41644525762919	5.4542825303135	5.17007371303001	4.11183585379025	2.46532112384254	0.900797049081219	3.99447310482295	3.87258683306119	2.58865159918619	3.94662813511804	4.924148092818	2.8522615291748	1.04605134834483	4.4123031234195	0.539693098341782	7.92085494806611	0.128812854990141	2.55881575278635	2.93234917181334	5.96725859924458	0.607470880854221	0.917487216409978	0.514036446179166	1.39558319899882	1.88718012232704	7.27167842061185	4.14782705852959	3.29975581188866	0.0687214498820512	0.731980812226272	0.0428327120369013	1.20125913155811	2.80282035828768	1.57355151623678	4.39561345680295	4.22266060762921	5.06779829518832	5.07451066575547	5.08517512647357	5.69196575622541	2.18927184844829	3.34459195506933	2.98234158519282	4.49804915085846	6.49836899739817	2.56198063832019
TCGA-B6-A400-01	0.5069547972201	4.14319753164788	5.67818502048579	4.66999301740332	3.64473379559209	2.74068219229903	0.672988948461833	2.81141801072863	2.92570728884028	1.58445855171621	3.63908970267803	3.12472645738034	1.81171258210697	1.33457123616828	4.38043870554872	0.622917814424754	7.56321217141038	0	2.40277379002349	2.46133580183691	5.26226180031594	0.464790047067809	1.13392787914665	0.375402297531949	0.718620508685154	0.642155022384711	7.16137530057642	4.08976282805676	3.21678813578786	0	0.578516201529385	0.0456277801596965	2.37501783225919	2.59521897495233	1.73201244443776	3.28265968936661	3.74162096523941	3.84083334135267	5.37633264108151	5.0812086066357	6.47804367188268	2.49106766551845	2.67930438706328	2.84810634517566	4.32509183501408	6.61117744489232	2.06142298551569
TCGA-BH-A0WA-01	0.814820200782459	4.69642101042543	3.56312267615153	4.8334654550774	3.34466171954585	2.18374904184185	0.510108614867558	2.90509824484265	1.66457561637143	1.74494349780081	1.94787582944233	3.79459849192454	1.41042052172634	0.861275563121716	3.80154785845388	0.126003103891364	7.3963572869736	0.0320188648876386	1.36405346900032	1.3946199259716	4.665500166645	0.254275942144942	0.921710505818912	0.380053453646204	0.811452632488818	0.138915971002562	8.48438808479922	5.4487816180461	3.6702945808339	0.0498670095966421	0.362740303592092	0.0613570257879154	0.543940779615801	0.723520103724766	0.675535844098664	2.16446924005162	2.97330370510007	4.62315449117831	3.00743917124461	4.47910284872428	3.20792006515357	2.09295244873592	1.99810661062499	2.82182809211037	3.59590286567626	7.87215716473968	2.05073025057935
TCGA-BH-A0RX-01	2.16431162042591	5.41441846791924	4.36991802731864	5.11824730118144	3.8492297630497	2.83701294456418	2.21312170211828	4.47211677409069	3.22459093771239	1.97134590453586	3.27154209821485	5.28846310579374	2.64074041658059	1.23835953147149	4.65855809830257	0.165052221334648	6.18108504948828	0.462071813968802	1.52986434630469	3.4475916135019	6.825202201734	0.453889398040096	2.05913389441134	0.220562583812922	0.26534458390517	1.11328931810939	7.99016616127343	7.06187472057504	3.89688677998396	0	5.38560088951847	0.106928524529411	1.41071010959537	1.60165518062234	2.55197286809723	4.77358095824099	2.18901143408595	4.97539241975347	5.00031565742304	5.47744211716797	4.75754909546346	1.98673100441453	3.72959127187636	2.72129579653521	4.84297035967506	6.57519772106903	2.48605009574679
TCGA-BH-A0B3-01	0.882832803024035	2.81702563490187	4.20487564232465	5.38527555561791	4.0481131695441	1.7547216932869	0.959066898194649	3.67051059551109	2.42190973315805	0.971217865354473	3.08470843417612	4.0492376572828	1.2280087995988	0.769125295665954	4.65480763348225	0.338987514112155	6.79191048483826	0.128349665871656	1.60034048381079	2.38621287733129	5.56729889033065	0.78170991466762	0.880652750976601	0.0995005273425928	0.117393430225969	1.20106131990585	8.6179442197506	5.69875532070882	4.0044498566656	0.0208841044557152	0.337281391168601	0.0510595087208089	0.924125279691261	1.82417381708892	1.5126795783165	5.21411015924988	2.65334498864751	4.38998703249781	3.28657082926968	4.91322365660801	4.50427759199775	1.78246897370757	2.70341549596476	3.27070393290665	4.6615854219305	7.37607389075724	1.74659706851646
TCGA-A7-A0DA-01	0.187578280553839	3.27819022466876	4.00575514275646	5.7530810137689	2.85839001260443	3.2543640171425	1.61647847113746	1.26962308281437	0.390140472261253	0.421175549297048	0.616076257672582	2.67662205031706	1.10829831829122	0.351690016483193	3.55521500020709	0.438328930076482	7.636663344315	0	1.18071286304373	0.165316441211798	4.14720180222009	0.838786616337024	0.437802323091229	0	2.84351825000315	0.0575208556342592	7.8975500807257	1.4987680929872	3.05188997061669	0.0402696965889875	1.08734521864115	0.0495861419136859	2.86776804310817	3.47009647737561	0.425801556535621	1.76673143698567	2.59555325804009	3.22011155190871	2.35506843464543	3.42907273420237	5.67409465296003	2.68263059102324	0.574155268919983	1.83759923870731	2.99962411419285	7.30317731305312	0.81070009963571
TCGA-D8-A1XK-01	0.794924375171586	3.10324059884706	3.65336613385996	5.0000294293577	3.88289312379201	1.10064690815	1.17386150144897	3.37545992393731	2.2093513503847	1.87991572012711	2.53314210434365	4.38564200316811	1.53586422052833	0.89016292578361	4.41350845737302	0.286987710829993	6.37793835402061	0.100518494092969	2.24240163400961	2.55450437530395	4.25055929150608	0.458815669353793	1.25350067027386	0.0965584072064634	0.989997121244503	0.491853259653516	4.58398355190986	4.08653450387787	3.60457372917589	0	0.901569140174694	0.188650220553538	2.15280684885445	2.28682167018194	0.877076153891839	2.42312084140877	2.34186427219754	4.28658136337166	2.87681990065428	4.18943987162881	4.13263666185026	1.54455272758178	2.7849215696434	3.95089597164546	4.7452944208905	8.97900607883316	1.77796280789422
TCGA-BH-A0BG-01	1.91894363350173	3.63678446752993	5.18108480270806	4.38014535252855	3.64339822211168	2.75405581209634	1.30812232562952	3.77280198606329	3.02968833452213	2.64202722044543	3.1413326154827	5.09788153860646	2.54850918344288	1.39292012305141	4.4324137740659	0.293995319980221	5.85474323709613	0.433122918668708	1.59843104066651	3.08142829619034	5.9978334647422	0.527605203847366	1.76136875369923	0.173714253995571	0.421046714582291	1.73468333427238	8.18467707348781	7.53250213887353	3.6112537355618	0.108880394691562	0.332956719020688	0.0458346651010763	1.89607425119671	1.27682077086302	1.33414720807971	4.79102246902662	1.88640868073167	4.83293766090258	3.24499594192521	4.99396818462727	3.38444850961627	2.62147872146784	3.63740549931453	3.33977762279716	4.33830024365961	7.398723436768	2.34675728491852
TCGA-E2-A14N-01	2.15791705656862	2.55459499140386	3.02748392275472	4.13268413670562	2.93149422207874	1.50330014258382	0.4873465819615	3.17929958579521	2.78276582146882	2.84647807926335	3.18100327672207	4.25909802884154	2.11684341511501	0.570583051595466	3.41798003002822	0.01961792556173	5.77750820344434	0	1.29433724044319	1.31819612600373	6.3038143072201	0.283146301121799	0.506414017454592	0.360858215513892	0.0600069059112097	0.398808340888587	7.35171895666817	4.05132391211739	3.30509780021061	0.0669260911307931	0.297144864483408	0.108638483883589	1.54153723068213	1.51693590425191	0.67711771364964	2.62541971308507	2.04806700786673	3.21127248816173	1.84871655440977	2.55126380561704	1.62999552100938	1.87314043340247	2.86705610110038	2.38411318832184	3.47466346351943	7.51351341449804	1.30388819489285
TCGA-D8-A27F-01	0.453077978731887	4.97158940456741	3.24780379693158	5.00076552673498	3.13624459024352	2.45899776880678	0.612202222233293	1.00308491075512	0.351933551503712	0.87274315652755	0.427269218772223	3.43965692665761	0.983534615426721	0.785392255122553	3.44786560979934	0.692222610285292	7.10415863423926	0.0723444816702099	0.816348676711952	0.403398530308248	3.45950982417636	0.805984505895236	0.811052020022297	0.0918997120230622	0.566131780512065	0.158085855383451	8.3138203089179	2.50863162300143	3.10448270710029	0	0.421856825980947	0	1.35509311333625	1.24802183474607	0.905489301411707	1.44758120781512	1.48050628631189	3.79513273512246	2.69224150141581	3.44488363373642	1.72740836724393	1.24165955570214	1.04525381272332	1.58694392284321	3.46555605902863	8.3934934849481	2.54406922988079
TCGA-AN-A04D-01	0.120681524580072	2.82092340910849	2.5939571279925	3.1619763033152	1.4454559087958	0.994317152963128	0.22570801754252	1.29354478746504	0.185477759153105	0.151795372483855	0.318742699115807	1.20501762885468	0.913150167095188	0.14176149050822	2.19948532264885	0.169934296627267	6.99915073243507	0.0203237828351025	0.218777930945505	0.44613013581024	3.29888296492656	0.849701830193227	0.139159360276472	0.0259439669228957	0.420152022256676	0.0893598569725003	6.7012281879261	0.31878992111886	0.807464513708556	0	0.801524293460128	0	0.752128543632755	0.941262689689864	0.161759549053114	1.08081061416516	2.44237740485682	2.21669308354594	1.9034547834616	2.76719204053677	1.4366752196908	1.42027490027047	2.7889473427592	0.913294849835915	1.77374894827487	8.2598866466516	0.181090753644105
TCGA-A7-A26G-01	2.04784562420984	4.09440077653457	3.31230111407776	5.81924976692084	3.95187721786902	4.59150926081446	1.20471311010559	1.67262354095911	2.44845827597707	2.47240129607247	3.04343006275029	4.47905745993336	3.20229200085062	2.60029608040725	4.79049153316071	0.345516843436951	6.65087168406366	0.0204256961868387	2.25476028296219	1.57260198912188	4.23543548497951	0.429710451934719	1.59789403672879	0.274683724284184	0.182579146466479	0.254185367538313	6.34488974603055	3.59063556264555	3.64946617698335	0.167228599689914	1.54457748741555	0.0392849759058786	0.905266261218081	2.7483537824046	1.83124938359733	4.42569766382177	2.15861258643368	5.05079634987598	2.30911395868506	5.19756631646547	1.80100878844731	2.34878008521128	3.13159281927091	2.48715438321791	4.50360429205846	11.2475001114415	2.61819559673958
TCGA-A1-A0SP-01	1.0261722025689	2.99004765645157	4.10738905539124	4.00835153076059	3.76993165098479	2.15900165919528	0.748819097155579	2.60617599991047	2.08195083383675	1.75884807168165	2.46105520311421	4.15887138235439	1.57451057507795	1.41365366128356	4.17072098897698	0.0744847849812584	6.22189693475523	0	1.63203781840047	1.63313003905046	4.83625742291854	0.447479676175385	1.15845845910172	0.153782880379953	0.293960116722728	0.526175581838061	8.22966099010174	2.96898356696495	3.37113131380147	0.0219250186419816	0.413508530089646	0	0.984672224142103	1.02439420225768	1.34783258051849	4.00072195624658	2.74388972803583	4.25212068649683	3.1910477425076	3.99510991647718	4.49360759129721	1.39690749095237	2.17625357906529	1.94083049325013	3.81976210197088	7.64984634713251	1.99378224027512
TCGA-AC-A2BK-01	0.118808014084151	1.80020845271593	2.9779248740313	5.77278689575461	1.81086617932049	2.43173903617445	0.462213905206851	1.53103035194844	0.634032656362533	0.188680343671361	0.676949774987015	1.68254962065801	1.94798020848947	1.57670175525438	2.48239890167173	0.259154299677011	5.50280631821197	0	1.56702553931337	1.1381006808898	2.20474507624579	0.501368481307023	0.145699997397861	0.0995090428080007	0.659118428711045	0.0707900783879198	2.88655765805126	1.43974276385925	2.47565344371559	0.0250270885686379	0.649787860123543	0	0.50007070503413	2.51771815802212	3.50554716814489	1.74013698085678	2.77565759927794	2.31410102709627	1.88445748604103	2.47144665378264	1.01378120573316	0.945001950886666	0.915099277982155	1.61109445045734	2.49106163003721	10.2845231547216	0.537170817633877
TCGA-AO-A128-01	3.11924560642776	5.73732062473588	5.89877246099555	5.14545994914452	5.97384853944116	4.06988598005124	4.23307986257307	7.67413864591457	4.61592787817958	4.04780245561924	5.15121122076975	6.57063472542481	3.85956039033056	3.31444963798528	6.00444199639903	0.737786157461822	5.96077926047422	0.307723981024184	3.37969449611245	5.78181267431134	7.80375386157069	2.76242411158212	4.61326008443085	3.37621405741811	1.30099447582799	3.71406458661422	6.06733746413097	10.4571201593315	6.1788535524933	0.110819049554987	3.1433414112985	0.609790533616037	3.25837672603469	2.64309699817	2.71194262808636	5.26095380493251	4.27643922041495	6.60983003251994	4.29640954932136	7.07232624635244	4.78833316777204	3.71834459842208	4.90999147955877	6.29344683873039	6.29473674391733	7.92091110213017	3.46865558613812
TCGA-AQ-A04J-01	3.39332610856817	4.63128223694658	3.89430613865824	5.4215470485508	3.85648410013558	2.58245221735382	1.18317589966807	2.34659916321308	2.30358738215007	3.36902368520853	3.00012144595207	5.26708232815041	3.21941847260518	1.28115904944563	3.950742481044	0.296732875020363	6.39928169824985	0	1.45019753821729	2.32763764482083	5.3017344259969	1.16077236711358	1.51283393919276	0.525969443246791	1.10179766163287	1.45351533095888	7.70614779628436	3.89113558573295	3.08863636100397	0.164783589501667	1.29302533951474	0.346841454167694	0.934681991381326	0.633310501808991	1.86668894588999	4.93130258144236	2.82357552406844	5.20087477865636	2.18486865639968	4.71049690997167	3.27906964859167	2.59019651751049	4.31161743384743	1.86458247649813	3.90725629949267	7.51659786225241	2.249699145102
TCGA-A7-A6VY-01	0.774801716603404	3.02024624238466	5.14638137248121	4.81773836695822	3.76056836433843	2.59569300220973	0.730846561931966	4.28178133375254	3.12201814364761	1.71925430280889	3.88768846566624	3.72837923813695	1.8677654742338	1.55731652287266	4.6257433102224	0.615637399985529	6.44256141182016	0	1.71937384863646	3.13174577037148	4.9004675161976	0.201463089855424	1.23223917405653	0.138073627248539	0.457345858320106	0.738157505497234	7.48227311373568	6.80776379850739	4.0695219621812	0.113752237000314	0.230057961502729	0.306234577626974	1.61905964636623	3.52906902077156	1.94576822465836	4.65323966099432	4.27546676766139	5.36903784090535	4.11832050177462	5.87908315596632	5.03804141548453	1.83127557431293	2.64233162003113	2.98721590713872	4.59865451360444	7.63748228594856	2.16032011437134
TCGA-LL-A73Y-01	2.27447919761334	4.372778045042	4.82388773698016	5.04891085971031	3.71222972242181	3.12362771396877	1.1060907097402	2.02713402682838	2.68542968983733	2.97341701225766	4.14033416601736	4.54405178658111	2.77533799923833	2.02378267726369	3.83156696849977	0.485241985305562	6.45073983751741	0.0884154077313954	0.938489848412197	2.46768451512638	4.702253874785	1.02881965538181	1.54460592588367	0.404191727680837	0.413830628054757	0.997331610049383	7.15124910811569	3.15000643045423	2.9606560368338	0.157759505130952	0.778726027387286	0.166531069993467	0.983343603799416	1.22064832830782	2.395237088668	4.3174919418439	3.90374625246776	5.09567546756949	4.19576412586998	4.73146262912625	3.46619577040938	2.24074724636018	2.94742943943543	2.45271490353618	3.80124458585355	6.82716668540052	2.08213752643883
TCGA-AO-A1KR-01	0.256289729075827	2.48169625932037	3.28173829648168	2.64626908632566	1.08946006817039	0.840004838155867	0.758551384019448	3.11811456122554	0.667877332240266	0.892987352771753	2.29238476919383	2.31314444424299	0.273131244770997	0.127004657824731	2.19841912280488	0.0204615017570317	5.14121107865097	0.0595602000946662	0.438824724026812	2.81446087869861	6.93470467266468	0.294237210684594	0.58630921779058	0.038371905612817	0.754293037771782	1.09693541110421	5.51713668140263	3.92398042398687	0.85629456016979	0.0236285412847015	0	0.166581484889279	0.768667778099946	2.66078328743245	0.550560158217487	2.80513420738487	2.65285670576556	2.98445218435106	2.85386782644191	3.57605574151588	4.69592189631479	0.278071140979614	1.68365497748308	0.837773479046506	1.57959104723763	5.95986712481831	0.595359625645035
TCGA-C8-A3M7-01	0.749355400789232	5.48297262857305	4.60236371646806	5.78452020053666	2.72579323504476	1.24951723649782	0.815836159802645	2.00753044464507	1.17027939222095	2.23118380978402	1.17473117080962	3.59311813995256	1.2779702554951	1.28761492287686	2.73519031174052	0.345742098662612	4.91821786692945	0.0969157629774497	0.300234013214544	1.13160091032884	3.79516513345042	0.663863900694225	1.25372263690381	0.122835422791723	1.18026232233428	0.801796795076215	5.68176118899861	2.09936258243396	2.48885551865218	0.0195047690101021	0.669086450126801	0.0939116747380603	0.53719789716459	1.10861623187171	1.36270389536399	3.8836452805794	3.76291417858268	5.02281964069041	2.43767109815194	4.56452368438103	2.14515130613082	1.31941336031353	1.33558590734399	1.97096719347237	2.44075187388929	6.36086193144557	0.400227553083164
TCGA-A2-A04U-01	0.0797857700347406	3.23067415131253	3.74837370142873	3.44877364587544	2.40768856672948	2.15906788832333	0.102428477219575	1.16232610500263	0.245429057033371	0.254379786370021	2.63745577551346	1.90285362306918	0.654225901785151	0.238103593536036	2.52880275281724	0.0705746100980848	5.97043123691881	0	0.385672274125673	0.516928124395147	3.68051644876911	0.2979503286762	0.435065598432974	0	1.55779697309942	0.473704787877722	8.32980357277452	0.599991812626365	1.44279131531084	0.0276063244370075	0.188508914712236	0.0672709028189196	3.67814028654943	3.06434932398876	0.314633268587137	1.90045064603623	1.99520458660319	2.96691236093503	3.59391379210043	2.9468204831804	4.38870288586981	1.18842588311281	0.579835437599632	0.705866448130964	2.48350138680124	7.28628813590535	0.207833755270092
TCGA-LL-A5YO-01	2.98230258073765	3.98136291654829	5.91405994051355	3.78057377605874	4.63052107429479	2.76765101370433	2.18209383976147	4.67479476795437	4.16970201242146	3.70710098461845	4.39958817851863	6.5732235355945	3.41693789470305	2.2470475703433	4.81215905522651	0.758049551380468	5.79281026997529	0.0354446746660437	1.57893010466213	4.89352320694504	5.75084973719222	1.19009536808298	2.25923986031092	1.07959941606069	0.883986892463835	3.38766006088467	7.84193836695675	6.65193631108195	3.52244910210617	0.184503642527668	1.03990857366872	0.194664522382162	2.31270345827385	2.52481502353299	2.62354271346458	6.53907841526082	4.67349567214571	5.48878419770716	5.66856360261043	5.87412400284881	5.54740927322807	0.881485992228207	4.46284308350929	3.12534285374693	4.83752110634643	6.49046838839113	2.99609437385551
TCGA-AN-A0AR-01	0.178348162014416	1.73821066125849	3.70560137599723	5.15017480157955	2.45621297604907	1.0622907733613	0.128132246265866	1.6713927372557	0.554019259666389	0.499553694099037	0.70117700322724	2.11202654277918	0.983864682487311	0.594203896612714	2.9786718948214	0.198700323401823	6.10061685249854	0	0.271714478257692	0.684088615903726	3.44205152245725	0.0933201760898362	0.332472117848042	0.014286302970148	0.284665241467182	0.097729099103016	8.96139351664359	0.506316568255684	1.02041110116128	0.101865513695755	0.387742126570139	2.42446782333721	0.877480619782482	0.56375566285361	0.373823336970475	2.10211332681367	1.87338278016927	2.70477162982951	2.4176161285582	2.11859783777824	2.60891419476844	1.09247984653087	0.875771310825157	0.527463159172278	2.30133589687597	5.2236961587286	0.363346688425281
TCGA-E2-A1LS-01	0.194702995559647	2.25618308514449	2.02680044031075	2.82380540811751	0.958380424161367	1.13701111548035	0.116546576441126	0.365594055199604	0.301294507408198	0.160397125310546	0.171186904225815	1.21002038735161	0.46179781591933	0.820515632775404	1.37507608670999	0.027309064935143	4.84982044791544	0	0.0356683681803027	0.088373673049308	1.48521498093104	0.182080488686249	0.108703855087553	0	0.191072549689217	0.0302142870199985	12.637514745141	1.71953201440991	1.15035081948447	0.225729848671735	1.39837286419991	0	0.0735483075161545	0.234444785021924	0.0801957689847917	0.683611100467359	0.659411705058534	1.77480121061886	0.61131967994627	1.70100241208291	0.159593568769615	1.64437930759054	1.01556344996315	0.310991951675658	1.22056409886818	6.84954872281809	0.177318599753386
TCGA-A2-A0D0-01	0.618258511354313	1.92631644353484	3.96109745713	4.75368993558705	3.7708312403964	1.40756261163899	1.08402195494473	4.39543859169752	1.98887336980941	1.04024393628809	2.07403916270731	3.48534971289195	1.09981240508054	0.576885328020415	3.70440944608982	0.0779237159574258	6.72582823994541	0.268673669726501	1.05121825529504	2.81285022027368	4.52749422178695	0.370725250878239	1.2849506465299	0.0736329077868833	0.457345273057062	0.500681764134731	6.9580054379234	4.0399535108758	2.2742261638509	0.0229566517435516	0.266401167418018	0	1.9723152797252	2.24446613339977	1.09499414868104	3.00253853539509	3.35971029259178	4.20983461798072	1.87596476774956	6.24232079271262	5.924737636216	0.897465454277619	2.40023395047459	1.83319045444755	3.58063678505444	7.27324474967545	1.5140878348869
TCGA-A2-A3XX-01	1.22133026821759	4.36468183529721	4.27432264254594	3.87420207897917	2.98644715964823	1.55712216745732	0.485759967838333	2.82822252790818	1.89765141293806	1.34061435335921	2.91538253824409	3.64183487758703	1.22878855846655	0.480017655182824	3.75178467793078	0.236208907167871	6.26441978648199	0.144024644669682	1.36121916305678	2.40726175458697	4.32366263810395	0.307928335096776	0.480767302516298	0.167469596311869	1.30900787244947	1.42993573945699	7.41850695523565	3.53581440951838	2.23929080646763	0.0196453603647616	0.347563063131546	0.420876432545345	2.0298417981688	1.54172930891093	0.988726115738274	4.43975602721827	3.39143638500938	4.48490956617037	4.04075737774502	4.09233518443193	4.23989467916244	0.442854216426804	2.09551156330712	1.33641091202454	3.36245672674555	5.85220179628026	1.05930479533841
